,date,low,volume,volumeNotional,tradesDone,open,high,close
221,2021-08-1,44656.204051559485,69347.3596301465,3161543040.5321307,1832768.0,46259.06683099703,46566.22617822485,45589.95551371725
222,2021-08-11,45344.03651982974,60272.291916407,2743711331.904938,1665997.0,45590.32270221895,46736.65768942972,45521.93461815346
223,2021-08-12,43818.019555063765,64334.55321371769,2856822610.145883,1536061.0,45521.62935283464,46215.73451275183,44405.72705394554
224,2021-08-13,44271.676539855376,43866.520912729204,2097547536.0268242,1089215.0,44408.97968359057,47917.00732981438,47816.59207029015
225,2021-08-14,45979.68193326631,53369.16019530159,2512469305.298485,1406377.0,47808.70061518538,48148.3332036196,47077.17520950747
226,2021-08-15,45502.443534371734,52864.8347532152,2483825957.0615706,1422658.0,47077.1626392559,47376.44975477736,46984.46460027015
227,2021-08-16,45665.995181498096,62648.5762952237,2875929730.0045643,1503949.0,46986.84438728922,48058.47818152043,45905.74758558119
228,2021-08-17,44389.50765991252,67097.401103186,2998683961.7803783,1605370.0,45905.49636904677,47143.84695292992,44691.50686132896
229,2021-08-18,44368.44824368913,63572.1136038542,2842163071.8406897,1485774.0,44691.96677605463,46006.48252482539,44707.70139170545
230,2021-08-19,43938.30350391978,65793.8629813314,3076686774.5462713,1467368.0,44703.8256812222,47044.76410737275,46762.51910332825
231,2021-08-2,46632.33025730141,69318.6272242067,3419430939.3815327,1587103.0,46762.730271543966,49388.04745866874,49329.178552852754
232,2021-08-21,48291.437242332584,59839.269896109596,2922077995.3377113,1586789.0,49328.62752746981,49771.2025061462,48832.113099155446
233,2021-08-22,48127.0220365231,45544.9318794798,2243006169.0874324,1262380.0,48830.5750684788,49504.279576380184,49248.20559668057
234,2021-08-23,49029.71941013957,65752.5958887584,3254483070.615426,1609509.0,49250.126750319854,50506.322195932604,49495.887221265424
235,2021-08-24,47596.87294833187,61231.8014257144,2919483336.6081862,1455367.0,49495.50400216675,49863.24306943288,47679.20049110533
236,2021-08-25,47126.88484692398,55996.979587933696,2742632380.108167,1383644.0,47677.89472169809,49265.167226665515,48978.21990204546
237,2021-08-26,46440.75987622551,67865.84584127861,3178808674.5563025,1492161.0,48979.4164141963,49358.21579268561,46839.59413090861
238,2021-08-27,46366.93506134347,56747.950302177516,2784761687.8190975,1353130.0,46844.28173056833,49157.76585381187,49072.46293461707
239,2021-08-28,48353.78453672086,34799.953707932495,1701835033.299888,903932.0,49072.406992545075,49301.609831354166,48903.37060741441
240,2021-08-29,47770.2574510376,40603.6172359406,1980419879.5003064,1062854.0,48903.71475835253,49638.513914376825,48774.46922998089
241,2021-08-3,46866.5176369162,57904.1525510323,2721198293.3442383,1310919.0,48778.051416078444,48894.94638911506,46994.87296607928
242,2021-08-31,46703.75993497845,61451.904733743206,2894895499.698369,1395358.0,46986.941712536405,48248.50607060007,47108.31197570323
243,2021-09-01,46525.4438044773,64082.1607416704,3128168140.961043,1420334.0,47107.321393914346,49147.72864662622,48814.96043136548
244,2021-09-02,48657.4121020582,69285.18351746429,3412638470.4126263,1494813.0,48817.142984065904,50433.28215188424,49254.953182774254
245,2021-09-03,48324.490072397304,72850.79459831881,3642884991.204054,1536014.0,49255.405940333425,51013.12002364694,50004.739293373765
246,2021-09-04,49377.55435544844,43801.931004637,2186569842.203325,1161905.0,50003.107394624814,50540.039821048944,49919.48510150953
247,2021-09-05,49463.870434948236,50338.78459581992,2605756635.446075,1215581.0,49919.9190787518,51900.85403217354,51764.39312884115
248,2021-09-06,51086.394796155946,57933.964213858715,3051603750.2189145,1381870.0,51763.94573498001,52780.36421056885,52673.82944750953
249,2021-09-07,43690.23793284988,90502.12863851359,4241548536.874292,1946135.0,52674.29399804614,52919.18743967221,46866.83728529764
250,2021-09-08,44437.70588138343,81982.1898655495,3775612737.0155406,1919031.0,46872.86861296268,47350.56702369113,46054.06056129425
251,2021-09-09,45514.976142918036,64787.40605958691,3005834324.7842536,1610510.0,46051.429098726876,47399.78063492519,46395.34915195861
252,2021-09-1,44136.820215294865,64869.592820830505,2909481707.6491766,1676461.0,46395.12362685403,47035.199197469825,44851.240483120506
253,2021-09-11,44724.95735029834,40268.63185802168,1819064515.9550922,1170023.0,44844.187150461476,45988.49855517862,45173.238623271645
254,2021-09-12,44744.19315336787,35081.6082661662,1582705376.2613747,1010195.0,45173.67239276005,46267.86621275512,45114.96064414428
